"method","target","itempool_size","replication","rmse","overexposed","utilization_01","utilization_03","utilization_05","uniformity","max_spike","max_spike_1","max_spike_2","max_spike_3","max_spike_4","max_spike_5"
"alpha-stratification-1str-2","0.15","900",22,0.296230341671448,0.0933333333333333,0.211111111111111,0.172222222222222,0.152222222222222,0.470978342733945,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",23,0.292365234060048,0.0933333333333333,0.208888888888889,0.172222222222222,0.151111111111111,0.478785732060747,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",24,0.29495322674926,0.0933333333333333,0.212222222222222,0.174444444444444,0.15,0.470324081811939,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",25,0.295743315940564,0.0933333333333333,0.205555555555556,0.173333333333333,0.15,0.478922138321884,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",26,0.297614261699509,0.0933333333333333,0.211111111111111,0.172222222222222,0.15,0.478290765351768,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",27,0.290436866978866,0.0933333333333333,0.21,0.172222222222222,0.147777777777778,0.478533856687999,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",28,0.294530185609915,0.0933333333333333,0.21,0.174444444444444,0.148888888888889,0.479445866871423,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",29,0.294839676768689,0.0933333333333333,0.21,0.175555555555556,0.147777777777778,0.469623110744478,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",30,0.291855672022962,0.0933333333333333,0.207777777777778,0.172222222222222,0.15,0.469975530899351,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",31,0.29670257286158,0.0922222222222222,0.207777777777778,0.173333333333333,0.15,0.471548387879498,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",32,0.289680813895118,0.0922222222222222,0.206666666666667,0.173333333333333,0.15,0.47024899399224,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",33,0.296905037310291,0.0933333333333333,0.208888888888889,0.172222222222222,0.148888888888889,0.469837382993792,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",34,0.295315199724694,0.0922222222222222,0.207777777777778,0.174444444444444,0.151111111111111,0.480105200959878,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",35,0.294178844585195,0.0922222222222222,0.207777777777778,0.172222222222222,0.152222222222222,0.471146804901477,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",36,0.297326820367605,0.0922222222222222,0.212222222222222,0.172222222222222,0.152222222222222,0.471056687285864,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",37,0.293392239371103,0.0922222222222222,0.207777777777778,0.173333333333333,0.15,0.479046876819298,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",38,0.293063082833185,0.0933333333333333,0.208888888888889,0.172222222222222,0.148888888888889,0.470263809674598,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",39,0.298722015042632,0.0933333333333333,0.21,0.171111111111111,0.148888888888889,0.470901323567055,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",40,0.289169898637652,0.0933333333333333,0.211111111111111,0.173333333333333,0.15,0.47150685523217,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",41,0.295530943960797,0.0933333333333333,0.208888888888889,0.172222222222222,0.15,0.478341713114931,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",42,0.296521509753931,0.0933333333333333,0.21,0.173333333333333,0.152222222222222,0.471561465880418,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",43,0.293800161994893,0.0933333333333333,0.21,0.172222222222222,0.151111111111111,0.47095868053511,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",44,0.296953419810572,0.0922222222222222,0.215555555555556,0.174444444444444,0.152222222222222,0.471517104906259,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",45,0.292736993785305,0.0933333333333333,0.208888888888889,0.172222222222222,0.15,0.471319672514067,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",46,0.295033911411463,0.0933333333333333,0.21,0.172222222222222,0.15,0.471315557051639,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",47,0.297609556804671,0.0933333333333333,0.207777777777778,0.173333333333333,0.15,0.470636789952114,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",48,0.297498310293537,0.0933333333333333,0.204444444444444,0.17,0.15,0.469714178120658,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",49,0.296410021363878,0.0933333333333333,0.207777777777778,0.172222222222222,0.15,0.470454113581052,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",50,0.296401895765438,0.0933333333333333,0.208888888888889,0.172222222222222,0.151111111111111,0.471437550049735,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",51,0.294388974874103,0.0933333333333333,0.208888888888889,0.174444444444444,0.15,0.469771612749695,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",52,0.289859948691527,0.0933333333333333,0.21,0.172222222222222,0.15,0.479777578735585,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",53,0.295861434989169,0.0933333333333333,0.21,0.174444444444444,0.15,0.470919724291783,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",54,0.292283103924111,0.0933333333333333,0.206666666666667,0.171111111111111,0.147777777777778,0.469963538242965,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",55,0.294300113399876,0.0933333333333333,0.21,0.174444444444444,0.15,0.479401786403369,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",56,0.294291076364029,0.0933333333333333,0.208888888888889,0.172222222222222,0.151111111111111,0.470094852432109,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",57,0.291790798801666,0.0933333333333333,0.211111111111111,0.173333333333333,0.15,0.471150404864415,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",58,0.293356479829393,0.0933333333333333,0.208888888888889,0.171111111111111,0.148888888888889,0.478271533167442,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",59,0.29324927509707,0.0933333333333333,0.21,0.172222222222222,0.15,0.47827447829342,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",60,0.298807589623069,0.0933333333333333,0.21,0.173333333333333,0.148888888888889,0.470262901277451,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",61,0.292827426490088,0.0922222222222222,0.208888888888889,0.173333333333333,0.15,0.470975936808546,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",62,0.29414870237731,0.0933333333333333,0.211111111111111,0.175555555555556,0.148888888888889,0.47948837172219,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",63,0.295822162484313,0.0933333333333333,0.208888888888889,0.174444444444444,0.148888888888889,0.470356911174114,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",64,0.291434776536178,0.0933333333333333,0.21,0.173333333333333,0.15,0.479334878952061,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",65,0.290471824930415,0.0922222222222222,0.21,0.174444444444444,0.151111111111111,0.471372783233042,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",66,0.294265232722599,0.0933333333333333,0.208888888888889,0.172222222222222,0.148888888888889,0.478287712398408,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",67,0.291365630587914,0.0933333333333333,0.207777777777778,0.174444444444444,0.146666666666667,0.470268973189452,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",68,0.291974888675445,0.0933333333333333,0.208888888888889,0.173333333333333,0.148888888888889,0.470617149179567,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",69,0.296350021222115,0.0922222222222222,0.211111111111111,0.176666666666667,0.148888888888889,0.470728661858846,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",70,0.295631742239873,0.0933333333333333,0.208888888888889,0.174444444444444,0.148888888888889,0.478976081692713,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",71,0.297463815073431,0.0933333333333333,0.207777777777778,0.172222222222222,0.15,0.47825645750241,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",72,0.293998321627865,0.0922222222222222,0.211111111111111,0.173333333333333,0.15,0.479375718901847,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",73,0.290167940829139,0.0933333333333333,0.208888888888889,0.174444444444444,0.148888888888889,0.46990544495295,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",74,0.297314240187574,0.0933333333333333,0.21,0.172222222222222,0.147777777777778,0.469994380983874,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",75,0.294910951093646,0.0922222222222222,0.211111111111111,0.173333333333333,0.15,0.47975683603225,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",76,0.290900181520849,0.0933333333333333,0.208888888888889,0.173333333333333,0.153333333333333,0.479076810877534,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",77,0.296101247900327,0.0922222222222222,0.207777777777778,0.173333333333333,0.15,0.471342948739913,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",78,0.292714894996528,0.0933333333333333,0.21,0.174444444444444,0.148888888888889,0.47133741319657,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",79,0.294484070659411,0.0933333333333333,0.21,0.172222222222222,0.15,0.470320691742149,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",80,0.297078040826801,0.0933333333333333,0.207777777777778,0.167777777777778,0.148888888888889,0.470377577902793,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",81,0.295244455531969,0.0933333333333333,0.208888888888889,0.173333333333333,0.147777777777778,0.471349016225205,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",82,0.291448097809767,0.0933333333333333,0.208888888888889,0.174444444444444,0.147777777777778,0.471261611976695,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",83,0.29436407492161,0.0922222222222222,0.21,0.174444444444444,0.151111111111111,0.470863866181332,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",84,0.292891962029512,0.0933333333333333,0.212222222222222,0.171111111111111,0.148888888888889,0.471002442959574,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",85,0.300019985446492,0.0933333333333333,0.212222222222222,0.174444444444444,0.151111111111111,0.471213027546043,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",86,0.294993408751114,0.0933333333333333,0.21,0.172222222222222,0.151111111111111,0.471012406994541,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",87,0.293011387420157,0.0922222222222222,0.204444444444444,0.172222222222222,0.15,0.471456834098512,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",88,0.291498061925831,0.0933333333333333,0.208888888888889,0.174444444444444,0.151111111111111,0.470456599136258,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",89,0.299052196676201,0.0933333333333333,0.206666666666667,0.171111111111111,0.151111111111111,0.469897425361347,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",90,0.2976467096475,0.0933333333333333,0.206666666666667,0.17,0.148888888888889,0.470394196948855,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",91,0.297026748081256,0.0933333333333333,0.213333333333333,0.171111111111111,0.15,0.47020872075803,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",92,0.300662184601705,0.0933333333333333,0.206666666666667,0.172222222222222,0.152222222222222,0.470197952902967,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",93,0.293029010469032,0.0933333333333333,0.211111111111111,0.172222222222222,0.148888888888889,0.470790172660823,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",94,0.294573231846201,0.0933333333333333,0.206666666666667,0.173333333333333,0.148888888888889,0.470909860890963,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",95,0.29189738140931,0.0933333333333333,0.206666666666667,0.173333333333333,0.15,0.471124083771486,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",96,0.290733266139135,0.0933333333333333,0.208888888888889,0.174444444444444,0.15,0.470404972154355,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",97,0.298419185817704,0.0933333333333333,0.205555555555556,0.172222222222222,0.151111111111111,0.479133025123262,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",98,0.291324657428077,0.0922222222222222,0.21,0.173333333333333,0.15,0.47907302451005,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",99,0.296330725448797,0.0933333333333333,0.208888888888889,0.172222222222222,0.15,0.46993970549891,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","900",100,0.295088432182153,0.0933333333333333,0.208888888888889,0.172222222222222,0.151111111111111,0.47826780684022,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",1,0.307450778816288,0.125,0.298333333333333,0.25,0.233333333333333,0.474801980411391,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",2,0.302929071393963,0.125,0.295,0.251666666666667,0.231666666666667,0.483317279479744,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",3,0.306335784130678,0.125,0.296666666666667,0.251666666666667,0.233333333333333,0.475745336895268,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",4,0.306754368568635,0.125,0.298333333333333,0.25,0.23,0.483002998413796,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",5,0.307410987292627,0.125,0.298333333333333,0.25,0.231666666666667,0.475451945312011,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",6,0.305336896759372,0.125,0.295,0.25,0.228333333333333,0.475600607402097,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",7,0.3042663926789,0.125,0.295,0.25,0.231666666666667,0.475429296259091,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",8,0.308059150965715,0.126666666666667,0.298333333333333,0.25,0.231666666666667,0.474856134725605,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",9,0.304896789716995,0.126666666666667,0.295,0.25,0.233333333333333,0.475520339787124,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",10,0.307242241184347,0.125,0.298333333333333,0.251666666666667,0.231666666666667,0.483521030811479,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",11,0.303227390950748,0.126666666666667,0.295,0.25,0.23,0.475225624927041,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",12,0.304369438401187,0.125,0.3,0.251666666666667,0.23,0.47550966443909,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",13,0.30783082260912,0.125,0.295,0.25,0.23,0.483595944272383,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",14,0.304891798573522,0.125,0.296666666666667,0.25,0.233333333333333,0.484390216226641,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",15,0.306373105290345,0.126666666666667,0.296666666666667,0.251666666666667,0.231666666666667,0.483547551143547,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",16,0.306604838614682,0.125,0.295,0.251666666666667,0.233333333333333,0.475790696415149,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",17,0.30540159722951,0.125,0.295,0.251666666666667,0.233333333333333,0.475304087215343,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",18,0.305581301137347,0.125,0.296666666666667,0.251666666666667,0.233333333333333,0.482452236969817,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",19,0.308693998706122,0.126666666666667,0.296666666666667,0.251666666666667,0.23,0.474748671954047,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",20,0.303250731934871,0.125,0.296666666666667,0.251666666666667,0.233333333333333,0.482885945595016,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",21,0.306580600980554,0.125,0.298333333333333,0.248333333333333,0.23,0.47342100796462,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",22,0.306002226475332,0.125,0.295,0.25,0.233333333333333,0.475593570103416,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",23,0.305043162553083,0.125,0.298333333333333,0.25,0.233333333333333,0.474947053374773,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",24,0.307737386139682,0.126666666666667,0.295,0.251666666666667,0.231666666666667,0.474529345583067,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",25,0.305520038821049,0.125,0.296666666666667,0.248333333333333,0.233333333333333,0.482590757513428,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",26,0.306743199264716,0.125,0.295,0.248333333333333,0.231666666666667,0.483838060906828,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",27,0.303256930488181,0.126666666666667,0.296666666666667,0.25,0.231666666666667,0.475019999747172,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",28,0.308605118296726,0.125,0.295,0.251666666666667,0.231666666666667,0.475161365297188,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",29,0.306336099736507,0.125,0.296666666666667,0.248333333333333,0.23,0.473744822442925,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",30,0.306203865892468,0.126666666666667,0.293333333333333,0.25,0.23,0.474797918460215,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",31,0.304155165536594,0.125,0.295,0.248333333333333,0.231666666666667,0.475790055295549,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",32,0.303565323141324,0.125,0.296666666666667,0.25,0.233333333333333,0.483467440607774,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",33,0.306442312056728,0.125,0.3,0.25,0.231666666666667,0.475549132650383,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",34,0.306238973464234,0.125,0.295,0.248333333333333,0.233333333333333,0.475876197325529,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",35,0.304555845826355,0.126666666666667,0.298333333333333,0.251666666666667,0.233333333333333,0.476044551683128,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",36,0.306893612653272,0.125,0.3,0.25,0.233333333333333,0.474752112956827,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",37,0.304222394008456,0.125,0.296666666666667,0.25,0.231666666666667,0.475112236321161,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",38,0.302828859050345,0.125,0.295,0.25,0.231666666666667,0.474999544744815,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",39,0.306040080672807,0.125,0.296666666666667,0.25,0.231666666666667,0.483177014931863,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",40,0.302442609472003,0.125,0.295,0.251666666666667,0.231666666666667,0.475073066980673,1,1,1,1,1,1
"alpha-stratification-1str-2","0.15","600",41,0.307454782563723,0.126666666666667,0.293333333333333,0.25,0.231666666666667,0.475462996744142,1,1,1,1,1,1
